Time (s),Volume (m^3),NH2_X(8),NH_X(9),H2O_X(10),N2O_X(11),H_X(12),He,NOX,OX,NX,OHX,NH3X,Ar,Ne,X(1),O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),H2(13)
1.877973777290898e-05,0.0505958752244895,5.553665433751498e-08,3.978006769649308e-06,7.172245429396968e-07,1.5576831325450393e-30,3.0286480235409363e-05,0.938,2.4134700809431658e-15,0.019152216118602766,0.0005880234117128794,4.459740436395418e-09,1.494475007431397e-06,0.0,0.0,0.014191958258479421,1.4084622204541195e-08,0.05084703402786731,4.046844875800625e-16,5.786776982185681e-26,0.0014064485698524769,1.9620306024186146e-28,2.31441702730601e-05
1.8793835444919172e-05,0.0505958752244895,5.545014062038911e-08,3.97741532607474e-06,7.172594198147462e-07,1.5619285633438883e-30,3.029010936560605e-05,0.938,2.4162964418826636e-15,0.01915109800581247,0.00058876203481619,4.459118302644538e-09,1.4937276656053817e-06,0.0,0.0,0.014192335510080582,1.395418858708301e-08,0.0508481523672701,4.0625046285862283e-16,5.800913652126558e-26,0.0014057113720482783,1.9675936604937326e-28,2.3131281693911486e-05
1.8807933116929365e-05,0.0505958752244895,5.5363836718400584e-08,3.976821531399784e-06,7.172942840314254e-07,1.5661785183781412e-30,3.029375782349256e-05,0.938,2.4191214620436577e-15,0.019149980261813197,0.0005895004358925475,4.458492904478283e-09,1.4929805144277821e-06,0.0,0.0,0.014192712597556544,1.3824956040902178e-08,0.05084927033549565,4.0782037162320435e-16,5.815066545343048e-26,0.0014049743982216692,1.9731629902986827e-28,2.3118419355825044e-05
1.8822030788939558e-05,0.0505958752244895,5.5277741904244716e-08,3.9762253933102794e-06,7.173291355758451e-07,1.5704329890824145e-30,3.029742554776865e-05,0.938,2.4219451405262447e-15,0.01914886288713966,0.0005902386145701896,4.457864255427983e-09,1.4922335542877534e-06,0.0,0.0,0.014193089520798306,1.3696913572629951e-08,0.05085038793203121,4.0939421762198083e-16,5.829235653132011e-26,0.0014042376487370652,1.9787385799388633e-28,2.3105583251871055e-05
1.883612846094975e-05,0.0505958752244895,5.51918554539767e-08,3.9756269194664225e-06,7.173639744341876e-07,1.5746919668896949e-30,3.0301112477380884e-05,0.938,2.4247674764374815e-15,0.01914774588232399,0.0005909765704789949,4.4572323689812865e-09,1.4914867855729632e-06,0.0,0.0,0.014193466279697597,1.3570050288879916e-08,0.05085150515636649,4.109720045966921e-16,5.843420966785298e-26,0.0014035011239572626,1.9843204175161595e-28,2.3092773375028753e-05
1.8850226132959943e-05,0.0505958752244895,5.5106176646800473e-08,3.975026117503355e-06,7.173988005927052e-07,1.5789554432314046e-30,3.030481855152132e-05,0.938,2.427588468891332e-15,0.01914662924789569,0.0005917143032504742,4.456597258582839e-09,1.49074020866959e-06,0.0,0.0,0.014193842874146892,1.3444355395344778e-08,0.05085262200799351,4.1255373628264335e-16,5.857622477589811e-26,0.001402764824243451,1.9899084911290467e-28,2.307998971818689e-05
1.8864323804970136e-05,0.0505958752244895,5.5020704765326215e-08,3.974422995030611e-06,7.174336140377215e-07,1.5832234095374616e-30,3.030854370962629e-05,0.938,2.430408117008662e-15,0.019145512984381722,0.0005924518125177673,4.455958937633637e-09,1.4899938239623405e-06,0.0,0.0,0.014194219304039399,1.3319818195901214e-08,0.05085373848640675,4.141394164087063e-16,5.871840176827532e-26,0.0014020287499552136,1.995502788872688e-28,2.306723227414434e-05
1.887842147698033e-05,0.0505958752244895,5.493543909515677e-08,3.9738175596331874e-06,7.17468414755631e-07,1.58749585723635e-30,3.0312287891374982e-05,0.938,2.433226419917193e-15,0.01914439709230645,0.0005931890979156334,4.455317419492259e-09,1.489247631834433e-06,0.0,0.0,0.014194595569269048,1.3196428091722773e-08,0.05085485459110303,4.1572904869731846e-16,5.886074055775553e-26,0.0014012929014505366,2.0011032988390372e-28,2.305450103561072e-05
1.889251914899052e-05,0.0505958752244895,5.485037892544292e-08,3.973209818870282e-06,7.175032027328969e-07,1.5917727777551745e-30,3.0316051036688302e-05,0.938,2.4360433767514813e-15,0.01914328157219169,0.0005939261590804486,4.4546727174734045e-09,1.4885016326676363e-06,0.0,0.0,0.014194971669730503,1.3074174580400746e-08,0.050855970321581526,4.173226368644845e-16,5.900324105706141e-26,0.0014005572790858148,2.006710009116936e-28,2.3041795995206955e-05
1.8905207053799693e-05,0.0505958752244895,5.477399989029836e-08,3.972660887324542e-06,7.175345010080548e-07,1.595625823396608e-30,3.0319454031856395e-05,0.938,2.4385774862990523e-15,0.019142277922543863,0.0005945893221102844,4.45408977441224e-09,1.4878303987136027e-06,0.0,0.0,0.014195310019182521,1.2965109603870883e-08,0.05085697415864398,4.1876025155719095e-16,5.913162969616425e-26,0.0013998954126005088,2.0117613397864185e-28,2.3030383852074788e-05
1.8917894958608865e-05,0.0505958752244895,5.4697786223189736e-08,3.972110100012166e-06,7.175657889426135e-07,1.5994824788256354e-30,3.0322872295582617e-05,0.938,2.4411105042096397e-15,0.019141274574981472,0.0005952523029552959,4.453504272807824e-09,1.4871593216423403e-06,0.0,0.0,0.014195648235011788,1.2856949315781899e-08,0.0508579776918245,4.2020107621618366e-16,5.926014918579986e-26,0.0013992337298335423,2.0168176743703623e-28,2.3018992917876332e-05
1.892931407293712e-05,0.0505958752244895,5.4629334889455805e-08,3.971612809263318e-06,7.17593939234467e-07,1.6029565499126892e-30,3.0325961751762145e-05,0.938,2.4433892864696457e-15,0.019140371820768443,0.0005958488297314237,4.452975141759349e-09,1.4865554866405045e-06,0.0,0.0,0.014195952514948436,1.2760372398672497e-08,0.0508588806115702,4.2150056515845434e-16,5.937592855101011e-26,0.0013986383726344942,2.0213726466611025e-28,2.3008759206140826e-05
1.8940733187265375e-05,0.0505958752244895,5.456101671762715e-08,3.971114023734925e-06,7.176220811355018e-07,1.60643353530498e-30,3.032906350893961e-05,0.938,2.4456671835573894e-15,0.0191394693118208,0.0005964452085357201,4.4524439530743e-09,1.485951779136707e-06,0.0,0.0,0.01419625668653509,1.266451684076629e-08,0.05085978328461824,4.228026583190799e-16,5.949181380705969e-26,0.0013980431646413965,2.025931658748491e-28,2.2998542665044264e-05
1.895215230159363e-05,0.0505958752244895,5.449283133742743e-08,3.970613747385246e-06,7.176502146386901e-07,1.6099134304436333e-30,3.0332177535757966e-05,0.938,2.4479441950291422e-15,0.019138567048409803,0.0005970414391787762,4.4519107137266756e-09,1.4853481993303338e-06,0.0,0.0,0.014196560749717488,1.2569377286317436e-08,0.0508606857107081,4.2410735765746323e-16,5.960780490745244e-26,0.0013974481060398721,2.030494704295633e-28,2.2988343290456162e-05
1.8963571415921885e-05,0.0505958752244895,5.442477837989138e-08,3.9701119841620685e-06,7.176783397370338e-07,1.6133962307693317e-30,3.033530380096129e-05,0.938,2.4502203204440456e-15,0.019137665030805585,0.000597637521471864,4.4513754306723544e-09,1.484744747420155e-06,0.0,0.0,0.014196864704441679,1.2474948419091869e-08,0.05086158788958022,4.254146651302382e-16,5.972390180567232e-26,0.0013968531970148701,2.035061776964523e-28,2.2978161078209194e-05
1.897499053025014e-05,0.0505958752244895,5.4356857477382573e-08,3.969608738002732e-06,7.177064564235643e-07,1.616881931722329e-30,3.033844227339434e-05,0.938,2.4524955593640988e-15,0.019136763259277267,0.0005982334552269347,4.450838110849211e-09,1.4841414236043245e-06,0.0,0.0,0.014197168550654006,1.2381224962077447e-08,0.05086248982097609,4.2672458269127084e-16,5.984010445518359e-26,0.0013962584377506723,2.0396328704160756e-28,2.2967996024099432e-05
1.8986409644578395e-05,0.0505958752244895,5.428906826362052e-08,3.969104012834177e-06,7.177345646913415e-07,1.620370528742474e-30,3.0341592922002098e-05,0.938,2.4547699113541688e-15,0.019135861734092843,0.0005988292402566173,4.450298761176842e-09,1.4835382280803676e-06,0.0,0.0,0.014197472288301127,1.2288201677196889e-08,0.05086339150463815,4.280371122916586e-16,5.99564128094309e-26,0.001395663828430891,2.044207978310164e-28,2.2957848123886524e-05
1.899782875890665e-05,0.0505958752244895,5.4221410373636336e-08,3.96859781257301e-06,7.177626645334557e-07,1.6238620172692394e-30,3.0344755715829334e-05,0.938,2.4570433759819638e-15,0.01913496045551928,0.0005994248763742154,4.449757388556731e-09,1.4829351610451985e-06,0.0,0.0,0.014197775917329986,1.2195873365022143e-08,0.05086429294030987,4.293522558797313e-16,6.007282682183939e-26,0.0013950693692384743,2.0487870943056513e-28,2.294771737329387e-05
1.9009247873234905e-05,0.0505958752244895,5.4153883443769484e-08,3.968090141125469e-06,7.177907559430253e-07,1.6273563927417317e-30,3.0347930624020224e-05,0.938,2.459315952818008e-15,0.01913405942382245,0.0006000203633937058,4.449213999872671e-09,1.4823322226951326e-06,0.0,0.0,0.014198079437687836,1.2104234864491303e-08,0.05086519412773568,4.306700154010505e-16,6.018934644581496e-26,0.0013944750603557062,2.0533702120604183e-28,2.293760376800885e-05
1.902066698756316e-05,0.0505958752244895,5.408648711168394e-08,3.967581002387473e-06,7.178188389131979e-07,1.6308536505987135e-30,3.0351117615817867e-05,0.938,2.4615876414356664e-15,0.019133158639267196,0.0006006157011297373,4.448668601990351e-09,1.4817294132258548e-06,0.0,0.0,0.01419838284932223,1.2013281052627171e-08,0.05086609506666099,4.319903927984104e-16,6.030597163474431e-26,0.0013938809019642092,2.057957325231409e-28,2.292750730368298e-05
1.9032086101891415e-05,0.0505958752244895,5.401922101634594e-08,3.967070400244677e-06,7.178469134371507e-07,1.634353786278636e-30,3.035431666056395e-05,0.938,2.463858441411136e-15,0.019132258102117286,0.0006012108893976263,4.448121201757118e-09,1.48112673283243e-06,0.0,0.0,0.014198686152181013,1.192300684425829e-08,0.05086699575683219,4.333133900118377e-16,6.042270234199501e-26,0.001393286894244947,2.0625484274746505e-28,2.2917427975932164e-05
1.904350521621967e-05,0.0505958752244895,5.3952084798015765e-08,3.966558338572511e-06,7.178749795080884e-07,1.637856795219651e-30,3.035752772769828e-05,0.938,2.466128352323379e-15,0.019131357812635433,0.0006018059280133574,4.447571806002985e-09,1.4805241817093507e-06,0.0,0.0,0.014198989346212334,1.183340719174164e-08,0.05086789619799666,4.3463900897859195e-16,6.053953852091585e-26,0.0013926930373782242,2.067143512445292e-28,2.2907365780336825e-05
1.9054924330547925e-05,0.0505958752244895,5.388507809825471e-08,3.96604482123622e-06,7.179030371192451e-07,1.6413626728596222e-30,3.0360750786758366e-05,0.938,2.4683973737541537e-15,0.01913045777108332,0.0006024008167935804,4.447020421540409e-09,1.47992176005049e-06,0.0,0.0,0.014199292431364632,1.1744477084687718e-08,0.05086879638990277,4.3596725163316553e-16,6.065648012483672e-26,0.001392099331543691,2.07174257379764e-28,2.2897320712442132e-05
1.906634344487618e-05,0.0505958752244895,5.38182005599109e-08,3.965529852090895e-06,7.179310862638835e-07,1.644871414636165e-30,3.0363985807379027e-05,0.938,2.470665505288072e-15,0.019129557977721562,0.0006029955555556069,4.446467055162883e-09,1.4793194680490695e-06,0.0,0.0,0.014199595407586642,1.1656211549687278e-08,0.050869696332299805,4.3729811990728426e-16,6.077352710706898e-26,0.001391505776920345,2.0763456051851843e-28,2.2887292767758183e-05
1.9077762559204435e-05,0.0505958752244895,5.3751451827111716e-08,3.965013434981497e-06,7.179591269352948e-07,1.648383015986669e-30,3.0367232759291966e-05,0.938,2.4729327465124637e-15,0.019128658432809746,0.0006035901441174114,4.4459117136466815e-09,1.4787173058977608e-06,0.0,0.0,0.014199898274827401,1.1568605650040294e-08,0.05087059602493809,4.386316157299072e-16,6.089067942090538e-26,0.0013909123736865292,2.0809526002606363e-28,2.2877281941760182e-05
1.908918167353269e-05,0.0505958752244895,5.36848315452672e-08,3.964495573742912e-06,7.179871591267981e-07,1.6518974723482858e-30,3.0370491612325375e-05,0.938,2.4751990970173617e-15,0.019127759136606425,0.0006041845822976264,4.4453544037519026e-09,1.4781152737886647e-06,0.0,0.0,0.01420020103303622,1.1481654485486748e-08,0.05087149546756886,4.3996774102722715e-16,6.100793701962043e-26,0.0013903191220199387,2.0855635526759567e-28,2.2867288229888663e-05
1.9100600787860945e-05,0.0505958752244895,5.3618339361057227e-08,3.9639762721999955e-06,7.180151828317415e-07,1.6554147791579726e-30,3.03737623364035e-05,0.938,2.4774645563957026e-15,0.019126860089369098,0.0006047788699155413,4.444795132218777e-09,1.4775133719131762e-06,0.0,0.0,0.014200503682162722,1.13953531919395e-08,0.050872394659944344,4.413064977226707e-16,6.112529985647028e-26,0.0013897260220976215,2.0901784560823927e-28,2.2857311627549627e-05
1.91120199021892e-05,0.0505958752244895,5.35519749224225e-08,3.963455534167557e-06,7.18043198043501e-07,1.658934931852549e-30,3.037704490154628e-05,0.938,2.4797291242431573e-15,0.01912596129135425,0.0006053730067911018,4.444233905769204e-09,1.476911600462121e-06,0.0,0.0,0.014200806222156798,1.1309696941218987e-08,0.0508732936018177,4.42647887736899e-16,6.124276788469307e-26,0.0013891330740959781,2.0947973041305058e-28,2.284735213011478e-05
1.9123439016517455e-05,0.0505958752244895,5.348573787857264e-08,3.962933363450444e-06,7.180712047554805e-07,1.662457925868646e-30,3.0380339277868912e-05,0.938,2.481992800157904e-15,0.01912506274281733,0.000605966992744906,4.4436707311118635e-09,1.476309959625873e-06,0.0,0.0,0.01420110865296865,1.1224680940789964e-08,0.050874192292943085,4.439919129878071e-16,6.136034105750887e-26,0.001388540278190766,2.0994200904702027e-28,2.283740973292168e-05
1.913485813084571e-05,0.0505958752244895,5.3419627879972174e-08,3.962409763843635e-06,7.180992029611126e-07,1.6659837566427284e-30,3.0383645435581443e-05,0.938,2.484255583741055e-15,0.019124164444012763,0.0006065608275982039,4.443105614935358e-09,1.4757084495940549e-06,0.0,0.0,0.014201410974548757,1.114030043350006e-08,0.050875090733075584,4.453385753905254e-16,6.147801932812005e-26,0.001387947634557101,2.1040468087507747e-28,2.282748443127394e-05
1.9146277245173965e-05,0.0505958752244895,5.335364457832178e-08,3.961884739132118e-06,7.181271926538564e-07,1.6695124196112298e-30,3.0386963344988403e-05,0.938,2.4865174745966594e-15,0.019123266395193947,0.0006071545111728939,4.4425385639056164e-09,1.4751070705555864e-06,0.0,0.0,0.01420171318684788,1.105655069732034e-08,0.050875988921971226,4.466878768574187e-16,6.159580264971115e-26,0.0013873551433694574,2.1086774526209206e-28,2.281757622044143e-05
1.915769635950222e-05,0.0505958752244895,5.328778762657869e-08,3.961358293090985e-06,7.181551738272007e-07,1.6730439102104767e-30,3.0390292976488402e-05,0.938,2.4887784723309657e-15,0.019122368596613277,0.0006077480432915227,4.4419695846798735e-09,1.4745058226991204e-06,0.0,0.0,0.014202015289817073,1.0973427045087655e-08,0.050876886859387,4.480398192980871e-16,6.171369097544925e-26,0.0013867628048016734,2.113312015728784e-28,2.2807685095660405e-05
1.9169115473830475e-05,0.0505958752244895,5.322205667895005e-08,3.960830429485665e-06,7.181831464746603e-07,1.6765782238765908e-30,3.0393634300573686e-05,0.938,2.4910385765529683e-15,0.01912147104852211,0.0006083414237772817,4.441398683899189e-09,1.4739047062126482e-06,0.0,0.0,0.014202317283407682,1.0890924824248947e-08,0.050877784545080865,4.493944046193669e-16,6.18316842584839e-26,0.0013861706190269486,2.1179504917219814e-28,2.2797811052133754e-05
1.918053458815873e-05,0.0505958752244895,5.31564513908455e-08,3.960301152071701e-06,7.182111105897789e-07,1.6801153560457724e-30,3.039698728782979e-05,0.938,2.49329778687516e-15,0.019120573751170822,0.0006089346524540068,4.440825868171418e-09,1.4733037212831176e-06,0.0,0.0,0.014202619167571321,1.0809039416607363e-08,0.050878681978811666,4.507516347253293e-16,6.19497824519474e-26,0.00138557858621785,2.122592874247634e-28,2.2787954085031144e-05
1.9191953702486985e-05,0.0505958752244895,5.309097141891075e-08,3.959770464594669e-06,7.182390661661272e-07,1.6836553021542987e-30,3.0400351908935203e-05,0.938,2.4955561029119997e-15,0.01911967670480875,0.0006095277291461748,4.440251144098657e-09,1.4727028680973443e-06,0.0,0.0,0.014202920942259898,1.0727766238070271e-08,0.050879579160339236,4.521115115172825e-16,6.206798550895482e-26,0.0013849867065463116,2.1272391569524025e-28,2.2778114189489198e-05
1.920337281681524e-05,0.0505958752244895,5.30256164210587e-08,3.959238370790763e-06,7.182670131973034e-07,1.6871980576381176e-30,3.0403728134660832e-05,0.938,2.497813524279859e-15,0.01911877990968425,0.0006101206536789025,4.439674518282502e-09,1.472102146841921e-06,0.0,0.0,0.014203222607425594,1.064710073839905e-08,0.05088047608942432,4.534740368937707e-16,6.218629338260427e-26,0.001384394980183636,2.1318893334825116e-28,2.2768291360611682e-05
1.9214791931143495e-05,0.0505958752244895,5.296038605636657e-08,3.9587048743865295e-06,7.182949516769332e-07,1.6907436179332507e-30,3.0407115935869688e-05,0.938,2.500070050599559e-15,0.019117883366044662,0.0006107134258779439,4.439095997273336e-09,1.471501557701877e-06,0.0,0.0,0.014203524163020877,1.0567038400960762e-08,0.05088137276582863,4.548392127505748e-16,6.230470602597683e-26,0.001383803407300498,2.1365433974837885e-28,2.2758485593469706e-05
1.922621104547175e-05,0.0505958752244895,5.2895279985094663e-08,3.9581699790982365e-06,7.183228815986692e-07,1.6942919784762226e-30,3.041051528351662e-05,0.938,2.502325681494407e-15,0.01911698707413633,0.0006113060455696903,4.438515587605375e-09,1.4709011008618413e-06,0.0,0.0,0.014203825608998497,1.0487574742481589e-08,0.05088226918931476,4.562070409807135e-16,6.242322339213685e-26,0.0013832119880669467,2.1412013426016863e-28,2.2748696883101867e-05
1.923648824836718e-05,0.0505958752244895,5.283679051210272e-08,3.957687380356919e-06,7.18348011206009e-07,1.697487893404659e-30,3.041358454467119e-05,0.938,2.504354983399795e-15,0.01911618062685187,0.0006118392727555474,4.4379916095386965e-09,1.4703608029756547e-06,0.0,0.0,0.014204096816616421,1.0416565641623032e-08,0.05088307575401178,4.574403557293924e-16,6.252997852085843e-26,0.0013826798422671854,2.1453968063102024e-28,2.273990162318606e-05
1.9244767775376934e-05,0.0505958752244895,5.278974304255521e-08,3.957297768730784e-06,7.183682510883647e-07,1.7000642332698194e-30,3.0416063975871155e-05,0.938,2.505989303017399e-15,0.019115531084824482,0.0006122687615602849,4.4375683763981725e-09,1.4699256059765315e-06,0.0,0.0,0.014204315242447314,1.035970712933299e-08,0.05088372538993955,4.584355042208261e-16,6.26160443029582e-26,0.0013822512253185394,2.148779038156714e-28,2.273282602331009e-05
